검증,"['da_20180822211003333', 'da_20180822204533882', 'da_20180822204510873', 'da_20180822203600702', 'da_20180822203232654', 'da_20180822202644522', 'da_20180822202439492', 'da_20180822175401967', 'da_20180822173509271']"
총장,"['da_20180822203521696', 'da_20180822193900536', 'da_20180822191717023', 'da_20180822184657348', 'da_20180822174630702']"
교육원,['da_20180822185305479']
한국전쟁,"['da_20180822192442190', 'da_20180822190304657']"
이병,['da_20180822193502436']
심상,"['da_20180822203521696', 'da_20180822181538615', 'da_20180822181200522', 'da_20180822173509271']"
혁신성장ㆍ공정,['da_20180822194229621']
깃발,['da_20180822193423421']
작전기능,['da_20180822184657348']
게르만,['da_20180822195613959']
신자,"['da_20180822211607445', 'da_20180822203008592', 'da_20180822200102098', 'da_20180822192627233', 'da_20180822184704351', 'da_20180822181050492', 'da_20180822180300214', 'da_20180822175352956', 'da_20180822174941795', 'da_20180822173423245']"
안보지원사령부,['da_20180822183516074']
개별,"['da_20180822200102098', 'da_20180822191800035', 'da_20180822191501967', 'da_20180822190304657', 'da_20180822182514815', 'da_20180822181050492', 'da_20180822174941795']"
적십자사,"['da_20180822192627233', 'da_20180822190304657', 'da_20180822184704351', 'da_20180822184653345', 'da_20180822181050492']"
모바일,['da_20180822205201004']
난사,['da_20180822175042848']
주륵주륵,['da_20180822211607445']
서비스산업발전위원,['da_20180822200646181']
체계적,"['da_20180822210000141', 'da_20180822185305479']"
장려,['da_20180822174429628']
세월교,['da_20180822204558889']
예방활동,['da_20180822205312033']
김해,['da_20180822211200373']
수긍,"['da_20180822192627233', 'da_20180822183058958', 'da_20180822181050492']"
미사일,"['da_20180822191838055', 'da_20180822184256272', 'da_20180822183058958', 'da_20180822181859683', 'da_20180822175401965', 'da_20180822174814767', 'da_20180822173737389']"
대응,"['da_20180822210913310', 'da_20180822205312033', 'da_20180822193441425', 'da_20180822193104347', 'da_20180822192827286', 'da_20180822184729361', 'da_20180822184256272', 'da_20180822184101226', 'da_20180822183516074', 'da_20180822183459057', 'da_20180822182356780', 'da_20180822182316771', 'da_20180822175855084', 'da_20180822173808406', 'da_20180822173323221']"
수필집,['da_20180822173800401']
수해,['da_20180822174814767']
열린혁신,['da_20180822203232654']
소용,['da_20180822192627233']
무모,['da_20180822182532820']
도전,"['da_20180822193502436', 'da_20180822173800401']"
구의원,['da_20180822181200522']
출발,"['da_20180822200102098', 'da_20180822193900536', 'da_20180822184653345', 'da_20180822182941919', 'da_20180822182514815', 'da_20180822182316771', 'da_20180822180600297', 'da_20180822180300214', 'da_20180822175810076', 'da_20180822174941795', 'da_20180822173617339', 'da_20180822173423245']"
국책,"['da_20180822184905399', 'da_20180822175708057']"
변경,"['da_20180822193502436', 'da_20180822184653345', 'da_20180822184256272', 'da_20180822181859683', 'da_20180822181538615', 'da_20180822174124551']"
미운항,['da_20180822173617339']
상환판단,['da_20180822193104347']
드라그룹,['da_20180822183459057']
국격,"['da_20180822182100731', 'da_20180822175325948']"
외압,['da_20180822174736728']
헌법,"['da_20180822211200373', 'da_20180822193900536', 'da_20180822190244643', 'da_20180822185704550', 'da_20180822184941403', 'da_20180822184647343', 'da_20180822183516074', 'da_20180822182100731', 'da_20180822182100729', 'da_20180822181302554', 'da_20180822175325948', 'da_20180822175317946', 'da_20180822173800401']"
조성봉,['da_20180822173609334']
침소,['da_20180822192031088']
양원,"['da_20180822193431423', 'da_20180822183516074']"
미온적인,['da_20180822210000141']
손모양,['da_20180822180300214']
대전시,['da_20180822174047523']
법안,"['da_20180822210000141', 'da_20180822211554439', 'da_20180822200646181', 'da_20180822194234625', 'da_20180822193502436', 'da_20180822181538615', 'da_20180822181200522', 'da_20180822175401969', 'da_20180822175002812', 'da_20180822174852774', 'da_20180822174612695', 'da_20180822174555681', 'da_20180822174500638', 'da_20180822173509271']"
도당,['da_20180822191602998']
하면,"['da_20180822211200373', 'da_20180822203521696', 'da_20180822195613959', 'da_20180822194229621', 'da_20180822193900536', 'da_20180822193502436', 'da_20180822191717023', 'da_20180822190304657', 'da_20180822184638340', 'da_20180822182100729', 'da_20180822181805672', 'da_20180822181538615', 'da_20180822175102878', 'da_20180822173509271']"
공급,"['da_20180822201928410', 'da_20180822201751373', 'da_20180822195615961', 'da_20180822193502436', 'da_20180822182532820', 'da_20180822181254549', 'da_20180822180817381', 'da_20180822175401967', 'da_20180822174303602', 'da_20180822173903444', 'da_20180822173359233']"
김대윤,['da_20180822192043091']
열등재다,['da_20180822191717023']
재판부,['da_20180822184657348']
청취자,['da_20180822193900536']
일련,['da_20180822193443428']
결의,"['da_20180822211554439', 'da_20180822201751373', 'da_20180822195510922', 'da_20180822190311660', 'da_20180822181254549', 'da_20180822180248207', 'da_20180822175401967', 'da_20180822173903444']"
최혜영,['da_20180822202703534']
경제학부,['da_20180822182100729']
협정,"['da_20180822205029959', 'da_20180822192614230', 'da_20180822191615005', 'da_20180822183541080']"
위수령,['da_20180822202951584']
대처,"['da_20180822194313641', 'da_20180822184101226', 'da_20180822183459057', 'da_20180822175202918', 'da_20180822175102878', 'da_20180822173617339']"
해수,['da_20180822173617339']
진출,"['da_20180822192043091', 'da_20180822182532820', 'da_20180822173808406']"
집권세력,"['da_20180822201452323', 'da_20180822190603729', 'da_20180822183152981']"
촉진,"['da_20180822210000141', 'da_20180822192043091', 'da_20180822184256272', 'da_20180822175401965', 'da_20180822174630702']"
인격살해,['da_20180822190902795']
화답,"['da_20180822180300214', 'da_20180822173423245']"
지불,['da_20180822175150914']
천안,"['da_20180822191838055', 'da_20180822184256272', 'da_20180822181859683', 'da_20180822175401965', 'da_20180822174513667']"
가톨릭,['da_20180822211200373']
애주가,['da_20180822181050492']
모색,"['da_20180822195613959', 'da_20180822183024945']"
일로,"['da_20180822183822163', 'da_20180822180150182', 'da_20180822173808406']"
남북협력기금,['da_20180822210000141']
해안지역,"['da_20180822184101226', 'da_20180822173617339']"
국수,['da_20180822202701532']
경선,"['da_20180822193423421', 'da_20180822191717023', 'da_20180822174555681']"
고달초,['da_20180822174124551']
교육감,['da_20180822174020505']
명단,"['da_20180822205836119', 'da_20180822191602998', 'da_20180822175401967', 'da_20180822174947799', 'da_20180822173903444']"
버스,"['da_20180822211607445', 'da_20180822204349849', 'da_20180822203008592', 'da_20180822202703534', 'da_20180822200142106', 'da_20180822200102098', 'da_20180822192813281', 'da_20180822192627233', 'da_20180822192354168', 'da_20180822190304657', 'da_20180822184704351', 'da_20180822184653345', 'da_20180822182941919', 'da_20180822182514815', 'da_20180822181502605', 'da_20180822181050492', 'da_20180822180600297', 'da_20180822180300214', 'da_20180822175810076', 'da_20180822175352956', 'da_20180822174941795', 'da_20180822173650357', 'da_20180822173619341', 'da_20180822173423245']"
윤성효,['da_20180822211200373']
민주연구원,['da_20180822192043091']
중회의실,['da_20180822174047523']
목표치,"['da_20180822184901397', 'da_20180822183559085']"
참지,"['da_20180822184704351', 'da_20180822181502605']"
옹호,['da_20180822183559085']
의총,"['da_20180822205201004', 'da_20180822175401969']"
춘추관,['da_20180822180158185']
승소,['da_20180822174500638']
주호,['da_20180822191717023']
식량,['da_20180822191604001']
자원,"['da_20180822203232654', 'da_20180822193502436', 'da_20180822193441425', 'da_20180822192424188', 'da_20180822190244643', 'da_20180822184647343', 'da_20180822182419796', 'da_20180822175317946']"
아시아,"['da_20180822180817381', 'da_20180822180147178', 'da_20180822174555681']"
심화,['da_20180822180258213']
오열,"['da_20180822200102098', 'da_20180822192627233', 'da_20180822181050492', 'da_20180822180300214', 'da_20180822175352956', 'da_20180822174941795']"
반면,"['da_20180822205716100', 'da_20180822194229621', 'da_20180822193810518', 'da_20180822193502436', 'da_20180822190112634', 'da_20180822184729361', 'da_20180822184256272', 'da_20180822183559085', 'da_20180822182100732', 'da_20180822182100731', 'da_20180822182100729', 'da_20180822181538615', 'da_20180822180712363', 'da_20180822180258213', 'da_20180822175325948', 'da_20180822173907446', 'da_20180822173737389']"
일산서구,['da_20180822203521696']
안팎,"['da_20180822205201004', 'da_20180822204533882', 'da_20180822203600702', 'da_20180822202644522', 'da_20180822194313639', 'da_20180822193431423', 'da_20180822173800401']"
북한대학원,['da_20180822204059816']
열린,['da_20180822203232654']
태양광시설,['da_20180822193104347']
자율방재단,['da_20180822182316771']
누적,['da_20180822180258213']
자문위원,['da_20180822174852774']
중기중앙회,['da_20180822173808406']
이틀뿐,['da_20180822183516074']
노무현정부,"['da_20180822191838055', 'da_20180822184219268', 'da_20180822181859683', 'da_20180822175401965']"
가족,"['da_20180822211003333', 'da_20180822205312033', 'da_20180822204533882', 'da_20180822211607445', 'da_20180822204349849', 'da_20180822204248843', 'da_20180822203600702', 'da_20180822203008592', 'da_20180822202703534', 'da_20180822202701532', 'da_20180822202644522', 'da_20180822202400470', 'da_20180822200142106', 'da_20180822200102098', 'da_20180822192813281', 'da_20180822192627233', 'da_20180822192354168', 'da_20180822191800035', 'da_20180822191604001', 'da_20180822191501967', 'da_20180822190304657', 'da_20180822184704351', 'da_20180822184653345', 'da_20180822183152980', 'da_20180822183108966', 'da_20180822183025946', 'da_20180822182941919', 'da_20180822182514815', 'da_20180822181802666', 'da_20180822181634638', 'da_20180822181509607', 'da_20180822181502605', 'da_20180822181115508', 'da_20180822181050492', 'da_20180822180600297', 'da_20180822180300214', 'da_20180822175810076', 'da_20180822175414987', 'da_20180822175352956', 'da_20180822174941795', 'da_20180822173928461', 'da_20180822173650357', 'da_20180822173619341', 'da_20180822173609334', 'da_20180822173423245']"
물건,['da_20180822205312033']
배움,['da_20180822181719647']
지원인력,"['da_20180822200102098', 'da_20180822182514815', 'da_20180822180600297']"
의결,"['da_20180822193900536', 'da_20180822193502436', 'da_20180822192356171', 'da_20180822182726867', 'da_20180822173511273']"
법개정,['da_20180822191800034']
우종록,['da_20180822173903444']
이중,"['da_20180822194234625', 'da_20180822190244643', 'da_20180822184647343', 'da_20180822175317946']"
전화번호,"['da_20180822211607445', 'da_20180822192627233', 'da_20180822190304657', 'da_20180822180600297', 'da_20180822174941795']"
등장,"['da_20180822202005415', 'da_20180822200340142', 'da_20180822193900536', 'da_20180822191838055', 'da_20180822191502972', 'da_20180822184256272', 'da_20180822184101227', 'da_20180822181859683', 'da_20180822181538615', 'da_20180822181003437']"
화가,"['da_20180822200102098', 'da_20180822190304657', 'da_20180822184704351', 'da_20180822175202918']"
고정,"['da_20180822205312033', 'da_20180822193431423', 'da_20180822184101226']"
주시,"['da_20180822195357884', 'da_20180822184101226', 'da_20180822183024945', 'da_20180822173617339']"
제작,"['da_20180822183822163', 'da_20180822173907446']"
읍면장,['da_20180822204558889']
교차,['da_20180822180600297']
혜련,"['da_20180822182100731', 'da_20180822180712363', 'da_20180822175325948']"
행정,"['da_20180822203232654', 'da_20180822203138635', 'da_20180822201803384', 'da_20180822194212614', 'da_20180822191803040', 'da_20180822184638340', 'da_20180822184101226', 'da_20180822183459057', 'da_20180822182100731', 'da_20180822182100729', 'da_20180822181302554', 'da_20180822180842388', 'da_20180822180150182', 'da_20180822175325948', 'da_20180822174112545', 'da_20180822173617339']"
종로,['da_20180822175317946']
복무방식,"['da_20180822190244643', 'da_20180822184647343', 'da_20180822175317946']"
개인,"['da_20180822211534429', 'da_20180822193423421', 'da_20180822185305479', 'da_20180822182726867', 'da_20180822181523612', 'da_20180822173509271']"
소환,"['da_20180822203223649', 'da_20180822200602166', 'da_20180822193900536', 'da_20180822183516074']"
평화포럼,['da_20180822195613959']
포럼,"['da_20180822195613959', 'da_20180822174630702']"
인식,"['da_20180822205020956', 'da_20180822194229621', 'da_20180822191800034', 'da_20180822190603729', 'da_20180822185503512', 'da_20180822184256272', 'da_20180822184219268', 'da_20180822181859683', 'da_20180822181047491', 'da_20180822180258213', 'da_20180822175401965', 'da_20180822174555681', 'da_20180822173808406']"
병무청,"['da_20180822192424188', 'da_20180822190244643', 'da_20180822184647343', 'da_20180822175317946', 'da_20180822174852774']"
요구,"['da_20180822211200373', 'da_20180822203232654', 'da_20180822201803384', 'da_20180822201452323', 'da_20180822194212614', 'da_20180822193502436', 'da_20180822193441425', 'da_20180822191803040', 'da_20180822185305479', 'da_20180822184905399', 'da_20180822184638340', 'da_20180822184219268', 'da_20180822183559085', 'da_20180822183459057', 'da_20180822183327023', 'da_20180822182356780', 'da_20180822180842388', 'da_20180822180712363', 'da_20180822180258213', 'da_20180822175401967', 'da_20180822175028837', 'da_20180822174508666', 'da_20180822174500638', 'da_20180822174112545', 'da_20180822173808406', 'da_20180822173402235']"
신도시,['da_20180822173359233']
불평등,['da_20180822174500638']
장진명씨,['da_20180822210000141']
기원,['da_20180822181502605']
선분,['da_20180822175352956']
다정,['da_20180822193431423']
이탈,"['da_20180822194234625', 'da_20180822174947799']"
전방배치,"['da_20180822200340142', 'da_20180822191838055', 'da_20180822184101227']"
도민,['da_20180822182316771']
홍보,['da_20180822204558889']
매크로,"['da_20180822182100732', 'da_20180822180712363', 'da_20180822174200567', 'da_20180822173907446', 'da_20180822173513276']"
